id,platform,date,title,like_count,comment_count,reach,keywords
M.1637423766.A.6F2,ptt,2021-11-20,Re: [閒聊] 老婆不想搬到老公寓，求解,31,68,N/A,女
M.1637426632.A.90C,ptt,2021-11-21,Re: [心情]有關再婚後的稱謂問題,9,10,N/A,女
M.1637427351.A.818,ptt,2021-11-21,Re: [閒聊] 老婆不想搬到老公寓，求解,69,174,N/A,"女,媳婦"
M.1637428594.A.35B,ptt,2021-11-21,Re: [閒聊] 老婆不想搬到老公寓，求解,1,17,N/A,女
M.1637034861.A.B42,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,15,32,N/A,女
M.1637038212.A.8DE,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,54,198,N/A,"回娘家,女,媳婦"
M.1637039075.A.687,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,5,4,N/A,"女,媳婦"
M.1637040174.A.A6F,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,11,45,N/A,女
M.1637041019.A.CA2,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,5,10,N/A,"女,媳婦"
M.1637051347.A.141,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,7,5,N/A,女
M.1637053229.A.C7F,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,10,48,N/A,女
M.1637054759.A.B4C,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,83,380,N/A,"女,媳婦"
M.1637055840.A.314,ptt,2021-11-16,Re: [心情] 什麼都要插手的公公,19,87,N/A,媳婦
M.1637058130.A.C0B,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,6,40,N/A,女
M.1637063683.A.6B7,ptt,2021-11-16,Re: [心情] 抱歉請幫我刪文，謝謝,11,97,N/A,女
M.1637064098.A.9A8,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,8,22,N/A,媳婦
M.1637067086.A.DB7,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,7,27,N/A,女
M.1637069817.A.174,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,2,2,N/A,女
M.1637070158.A.113,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,78,294,N/A,"女,媳婦"
M.1637075117.A.2D8,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,12,21,N/A,女
M.1637080367.A.B05,ptt,2021-11-17,Re: [求助] 買房頭期款的問題,100,494,N/A,"性別,女,媳婦"
M.1637125624.A.5DB,ptt,2021-11-17,[求助] Re:  買房頭期款問題,134,1011,N/A,"性別,女,媳婦"
M.1637128857.A.7DC,ptt,2021-11-17,Re: [求助] Re:  買房頭期款問題,29,65,N/A,"女,媳婦"
M.1637131845.A.6F7,ptt,2021-11-17,Re: [求助] Re:  買房頭期款問題,15,33,N/A,"女,媳婦"
M.1636929717.A.329,ptt,2021-11-15,Re: [求助] 買房頭期款的問題,5,22,N/A,"性別,女"
M.1636942839.A.41E,ptt,2021-11-15,Re: [求助] 太太懷孕了一定要買車嗎?,278,894,N/A,"回娘家,女"
M.1636944521.A.0B7,ptt,2021-11-15,Re: [求助] 買房頭期款的問題,89,369,N/A,"女,媳婦"
M.1636950791.A.F96,ptt,2021-11-15,Re: [求助] 買房頭期款的問題,30,176,N/A,女
M.1636958067.A.B43,ptt,2021-11-15,[求助] Re:太太懷孕了一定要買車嗎?,45,195,N/A,"女,媳婦"
M.1636962189.A.4DC,ptt,2021-11-15,Re: [求助] 買房頭期款的問題,3,2,N/A,女
M.1636969786.A.794,ptt,2021-11-15,[心情] 抱歉請幫我刪文，謝謝,22,135,N/A,女
M.1636991869.A.B77,ptt,2021-11-15,Re: [求助] 買房頭期款的問題,19,52,N/A,"女,媳婦"
M.1637020865.A.5CE,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,38,265,N/A,"女,媳婦"
M.1637023883.A.9C3,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,23,43,N/A,媳婦
M.1637029015.A.7A5,ptt,2021-11-16,Re: [求助] 太太懷孕了一定要買車嗎?,53,152,N/A,女
M.1637029740.A.CF9,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,30,72,N/A,"性別,女"
M.1637030181.A.BB0,ptt,2021-11-16,Re: [求助] 太太懷孕了一定要買車嗎?,37,132,N/A,女
M.1637032492.A.F7E,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,31,173,N/A,"女,媳婦"
M.1637033311.A.D0D,ptt,2021-11-16,Re: [求助] 買房頭期款的問題,20,74,N/A,女
M.1636748046.A.397,ptt,2021-11-13,Re: [求助] 太太懷孕了一定要買車嗎?,5,8,N/A,女
M.1636767373.A.08B,ptt,2021-11-13,Re: [求助] 有可能夫妻關係改善嗎？,9,22,N/A,女
M.1636772313.A.D28,ptt,2021-11-13,Re: [求助] 太太懷孕了一定要買車嗎?,16,47,N/A,女
M.1636780109.A.A69,ptt,2021-11-13,Re: [求助] 有可能夫妻關係改善嗎？,80,293,N/A,"性別,女"
M.1636781736.A.7B0,ptt,2021-11-13,Re: [求助] 太太懷孕了一定要買車嗎?,14,34,N/A,女
M.1636805842.A.C7C,ptt,2021-11-13,［活動］雙薪家庭研究訪談招募（代po）,0,0,N/A,女
M.1636806003.A.72F,ptt,2021-11-13,Re: [求助] 太太懷孕了一定要買車嗎?,81,240,N/A,女
M.1636880200.A.E21,ptt,2021-11-14,[求助] 買房頭期款的問題,377,1454,N/A,"回娘家,性別,女,媳婦"
M.1636884995.A.ADB,ptt,2021-11-14,Re: [求助] 買房頭期款的問題,72,134,N/A,"女,媳婦"
M.1636887983.A.4F9,ptt,2021-11-14,Re: [求助] 買房頭期款的問題,12,14,N/A,女
M.1636895338.A.EDC,ptt,2021-11-14,Re: [求助] 買房頭期款的問題,5,2,N/A,女
M.1636901038.A.2F4,ptt,2021-11-14,Re: [求助] 買房頭期款的問題,9,68,N/A,女
M.1636905397.A.294,ptt,2021-11-14,Re: [求助] 信仰問題,0,1,N/A,性別
M.1636910877.A.598,ptt,2021-11-15,Re: [求助] 買房頭期款的問題,12,35,N/A,女
M.1636602103.A.AB7,ptt,2021-11-11,Re: [求助] 信仰問題,40,141,N/A,女
M.1636622098.A.BD1,ptt,2021-11-11,Re: [求助] 信仰問題,104,291,N/A,女
M.1636665787.A.7BA,ptt,2021-11-12,[求助] 有可能夫妻關係改善嗎？,373,1502,N/A,"性別,女,媳婦"
M.1636667795.A.4C6,ptt,2021-11-12,[閒聊] 被收編的感覺,9,89,N/A,"回娘家,女,媳婦"
M.1636674793.A.987,ptt,2021-11-12,Re: [求助] 當老婆是娘家的支柱,0,0,N/A,女
M.1636676415.A.CF3,ptt,2021-11-12,[閒聊] 基督徒與無神論者的婚姻,93,279,N/A,女
M.1636682654.A.1E3,ptt,2021-11-12,Re: [求助] 有可能夫妻關係改善嗎？,3,17,N/A,女
M.1636687578.A.4AF,ptt,2021-11-12,Re: [求助] 有可能夫妻關係改善嗎？,17,52,N/A,"性別,女"
M.1636701466.A.B19,ptt,2021-11-12,Re: [求助] 有可能夫妻關係改善嗎？,114,288,N/A,"性別,女"
M.1636723433.A.8E4,ptt,2021-11-12,[求助] 太太懷孕了一定要買車嗎?,357,844,N/A,女
M.1636281572.A.ED0,ptt,2021-11-07,Re: [心情] 老公買春,40,98,N/A,女
M.1636283433.A.ACF,ptt,2021-11-07,[求助] 當老婆是娘家的支柱,155,453,N/A,"回娘家,性別,女,媳婦"
M.1636285141.A.7AA,ptt,2021-11-07,Re: [求助] 當老婆是娘家的支柱,1,57,N/A,"回娘家,性別,女"
M.1636287436.A.566,ptt,2021-11-07,[心情] 怎麼會有這麼白目的……婆婆？,52,478,N/A,"回娘家,婆媳,女,媳婦"
M.1636292960.A.4C3,ptt,2021-11-07,Re: [求助] 當老婆是娘家的支柱,122,281,N/A,"回娘家,性別,女,媳婦"
M.1636295173.A.358,ptt,2021-11-07,Re: [求助] 當老婆是娘家的支柱,5,4,N/A,女
M.1636299546.A.A02,ptt,2021-11-07,Re: [求助] 當老婆是娘家的支柱,9,43,N/A,"性別,女,媳婦"
M.1636302691.A.7D5,ptt,2021-11-08,Re: [求助] 當老婆是娘家的支柱,6,11,N/A,女
M.1636318874.A.182,ptt,2021-11-08,Re: [求助] 當老婆是娘家的支柱,21,66,N/A,女
M.1636357350.A.5D4,ptt,2021-11-08,[閒聊] 婚後才體會到自己父母很好的多嗎,59,128,N/A,女
M.1636363123.A.C4E,ptt,2021-11-08,Re: [求助] 當老婆是娘家的支柱,8,46,N/A,女
M.1636444005.A.3AC,ptt,2021-11-09,Re: 女婿踹狗,6,12,N/A,女
M.1636487428.A.6DE,ptt,2021-11-10,Re: [求助] 當老婆是娘家的支柱,0,1,N/A,"性別,女"
M.1636506703.A.894,ptt,2021-11-10,[閃光] 為狗發飆的老公,43,265,N/A,女
M.1636510110.A.7A6,ptt,2021-11-10,[求助] 信仰問題,246,835,N/A,女
M.1636519168.A.EB6,ptt,2021-11-10,Re: [求助] 信仰問題,45,63,N/A,女
M.1636551363.A.A3C,ptt,2021-11-10,Re: [求助] 信仰問題,5,13,N/A,女
M.1636557041.A.57A,ptt,2021-11-10,Re: [求助] 信仰問題,5,3,N/A,女
M.1636559722.A.38E,ptt,2021-11-10,Re: [求助] 信仰問題,27,94,N/A,女
M.1636073410.A.3DE,ptt,2021-11-05,Re: [閒聊] 生小孩頗腹產的手術費怎麼處理呢？,19,75,N/A,女
M.1636088104.A.182,ptt,2021-11-05,Re: [婚前] 為了喜餅吵架,363,1034,N/A,"婆媳,性別,女,媳婦"
M.1636089935.A.981,ptt,2021-11-05,Re: [婚前] 為了喜餅吵架,5,14,N/A,"女,媳婦"
M.1636095476.A.FF4,ptt,2021-11-05,Re: [婚前] 為了喜餅吵架,17,250,N/A,"女,媳婦"
M.1636099457.A.30B,ptt,2021-11-05,Re: [求助] 「沒什麼」就可以隱瞞嗎？,83,179,N/A,"性別,女,媳婦"
M.1636112575.A.0F1,ptt,2021-11-05,Re: [婚前] 為了喜餅吵架,6,13,N/A,婆媳
M.1636112858.A.E80,ptt,2021-11-05,Re: [求助] 提親男友妹妹要一起來如何安排,33,49,N/A,"回娘家,女,媳婦"
M.1636132418.A.59A,ptt,2021-11-06,Re: [婚前] 為了喜餅吵架,50,78,N/A,"女,媳婦"
M.1636136543.A.0F9,ptt,2021-11-06,[求助] 老公外遇生子卻要逼我容忍,79,344,N/A,女
M.1636176159.A.136,ptt,2021-11-06,Re: [婚前] 為了喜餅吵架,158,379,N/A,"回娘家,女,媳婦"
M.1636251447.A.8A8,ptt,2021-11-07,Re: [婚前] 為了喜餅吵架,3,34,N/A,女
M.1636256009.A.7B4,ptt,2021-11-07,[閒聊] 關於買房由男生全額負擔,20,93,N/A,"性別,女"
M.1636262697.A.A82,ptt,2021-11-07,[閒聊] 家事與開銷的分配,7,43,N/A,女
M.1636265035.A.994,ptt,2021-11-07,[公告] 違規發言判決,9,19,N/A,女
M.1636265364.A.AE5,ptt,2021-11-07,[閒聊] 婚後會當女兒賊嗎？,27,141,N/A,"回娘家,女,媳婦"
M.1636265540.A.624,ptt,2021-11-07,[公告] 十一月份置底閒聊區,77,292,N/A,"回娘家,性別,女,媳婦"
M.1635934292.A.B03,ptt,2021-11-03,Re: [閒聊] 生小孩剖腹產的手術費怎麼處理呢？,41,164,N/A,"女,媳婦"
M.1635935633.A.25A,ptt,2021-11-03,Re: [閒聊] 生小孩剖腹產的手術費怎麼處理呢？,8,24,N/A,"性別,女"
M.1635939310.A.68C,ptt,2021-11-03,Re: [閒聊] 生小孩剖腹產的手術費怎麼處理呢？,7,35,N/A,"女,媳婦"
M.1635940566.A.018,ptt,2021-11-03,Re: [閒聊] 生小孩剖腹產的手術費怎麼處理呢？,4,11,N/A,女
M.1635953534.A.413,ptt,2021-11-03,Re: [閒聊] 生小孩頗腹產的手術費怎麼處理呢？,6,30,N/A,女
M.1635955755.A.F20,ptt,2021-11-04,Re: [閒聊] 不出這錢會小氣嗎,1,0,N/A,女
M.1635984696.A.E3B,ptt,2021-11-04,[閃光] 夫妻計較有感而發,76,192,N/A,"女,媳婦"
M.1635989060.A.F1B,ptt,2021-11-04,Re: [閒聊] 生小孩剖腹產的手術費怎麼處理呢？,13,42,N/A,女
M.1635992936.A.D11,ptt,2021-11-04,[閒聊] 生小孩和買房 哪個心裡比較踏實,126,291,N/A,女
M.1636014108.A.2AC,ptt,2021-11-04,Re: [閒聊] 生小孩和買房 哪個心裡比較踏實,6,16,N/A,女
M.1636020152.A.192,ptt,2021-11-04,Re: [閒聊] 生小孩和買房 哪個心裡比較踏實,6,6,N/A,女
M.1636032062.A.0D5,ptt,2021-11-04,[閃光] 交往結婚三年心得（文蠻長的）,70,57,N/A,"女,媳婦"
M.1636036302.A.A9C,ptt,2021-11-04,[婚前] 為了喜餅吵架,419,1122,N/A,"婆媳,女,媳婦"
M.1636039066.A.7A4,ptt,2021-11-04,Re: [婚前] 為了喜餅吵架,45,139,N/A,"女,媳婦"
M.1636040777.A.943,ptt,2021-11-04,Re: [閒聊] 生小孩和買房 哪個心裡比較踏實,10,18,N/A,女
M.1636041796.A.772,ptt,2021-11-05,Re: [婚前] 為了喜餅吵架,20,53,N/A,女
M.1636053173.A.D85,ptt,2021-11-05,Re: [閒聊] 生小孩和買房 哪個心裡比較踏實,1,18,N/A,女
M.1636053733.A.AEE,ptt,2021-11-05,Re: [婚前] 為了喜餅吵架,117,226,N/A,"性別,女,媳婦"
M.1635836832.A.8A5,ptt,2021-11-02,Re: 婚後性行為,7,10,N/A,女
M.1635837469.A.520,ptt,2021-11-02,Re: [婚前] 關於金飾，是我太驚小怪嗎,21,64,N/A,女
M.1635837922.A.A91,ptt,2021-11-02,Re: [心情] 你很累我也很累,153,437,N/A,"回娘家,婆媳,女,媳婦"
M.1635841532.A.499,ptt,2021-11-02,Re: 大嫂離婚後的態度,13,19,N/A,"回娘家,女"
M.1635851096.A.A11,ptt,2021-11-02,Re: 大嫂離婚後的態度,9,37,N/A,女
M.1635854519.A.28E,ptt,2021-11-02,Re: [心情] 你很累我也很累,14,59,N/A,女
M.1635855814.A.4C6,ptt,2021-11-02,Re: [閒聊] 生小孩剖腹產的手術費怎麼處理呢？,7,21,N/A,女
M.1635868965.A.8D7,ptt,2021-11-03,Re: [閒聊] 生小孩剖腹產的手術費怎麼處理呢？,92,295,N/A,女
M.1635877308.A.397,ptt,2021-11-03,Re: [心情] 很不想跟公婆相處,43,100,N/A,女
M.1635887328.A.ADC,ptt,2021-11-03,[心情] 很不想跟岳父、岳母相處,19,79,N/A,"回娘家,性別,女,媳婦"
M.1635895623.A.C37,ptt,2021-11-03,Re: [閒聊] 生小孩剖腹產的手術費怎麼處理呢？,4,20,N/A,女
M.1635899862.A.022,ptt,2021-11-03,[閒聊] 婚後金錢使用制度統計,341,648,N/A,女
M.1635903296.A.BF7,ptt,2021-11-03,[閃光] 12年後的現在，這依然是我最棒的決定,352,260,N/A,女
M.1635912594.A.A63,ptt,2021-11-03,Re: [閒聊] 生小孩頗腹產的手術費怎麼處理呢？,63,284,N/A,"性別,女"
M.1635916127.A.74A,ptt,2021-11-03,Re: [閒聊] 生小孩剖腹產的手術費怎麼處理呢？,20,80,N/A,女
M.1635744717.A.A24,ptt,2021-11-01,[求助] 假日看房，真的好失落,301,1052,N/A,女
M.1635750080.A.1EA,ptt,2021-11-01,大嫂離婚後的態度,129,445,N/A,"回娘家,女,媳婦"
M.1635750772.A.4A9,ptt,2021-11-01,Re: 婚後性行為,12,53,N/A,女
M.1635753730.A.CA6,ptt,2021-11-01,Re: 大嫂離婚後的態度,35,145,N/A,女
M.1635759362.A.BCF,ptt,2021-11-01,Re: 大嫂離婚後的態度,18,117,N/A,女
M.1635763143.A.239,ptt,2021-11-01,Re: 大嫂離婚後的態度,87,510,N/A,"性別,女,媳婦"
M.1635766766.A.711,ptt,2021-11-01,[閒聊] 婆婆跟我說她懷疑她兒子出軌,54,113,N/A,"女,媳婦"
M.1635782625.A.B45,ptt,2021-11-02,[閒聊] 生小孩剖腹產的手術費怎麼處理呢？,401,1203,N/A,"回娘家,性別,女,媳婦"
M.1635815684.A.174,ptt,2021-11-02,Re: [求助] 假日看房，真的好失落,27,78,N/A,"婆媳,女"
M.1635831022.A.E71,ptt,2021-11-02,Re: 大嫂離婚後的態度,61,167,N/A,女
M.1635832181.A.2AA,ptt,2021-11-02,[閒聊] 完全修改婚姻制度，把婚姻制改為合約制,4,19,N/A,女
M.1635836047.A.681,ptt,2021-11-02,Re: 大嫂離婚後的態度,2,3,N/A,女
M.1635618834.A.B63,ptt,2021-10-31,Re: [婚前] 關於金飾，是我太驚小怪嗎,5,34,N/A,女
M.1635661898.A.B4E,ptt,2021-10-31,[閒聊] 不出這錢會小氣嗎,211,727,N/A,"女,媳婦"
M.1635679785.A.394,ptt,2021-10-31,Re: [閒聊] 不出這錢會小氣嗎,10,28,N/A,女
M.1635680776.A.D89,ptt,2021-10-31,[心情] 結婚不是我的場子是老媽的,152,691,N/A,"性別,女,媳婦"
M.1635682039.A.9CB,ptt,2021-10-31,Re: [閒聊] 不出這錢會小氣嗎,3,24,N/A,女
M.1635682073.A.FCE,ptt,2021-10-31,Re: [閒聊] 不出這錢會小氣嗎,17,56,N/A,女
M.1635691735.A.6CE,ptt,2021-10-31,[心情] 都是我太在意？,56,166,N/A,"性別,女,媳婦"
M.1635696500.A.AB7,ptt,2021-11-01,[求助] 該離婚嗎？,311,892,N/A,"回娘家,性別,女,媳婦"
M.1635698858.A.CB8,ptt,2021-11-01,Re: [心情] 結婚不是我的場子是老媽的,0,0,N/A,"婆媳,女"
M.1635701127.A.3E8,ptt,2021-11-01,Re: [心情] 結婚不是我的場子是老媽的,13,18,N/A,女
M.1635705496.A.9F0,ptt,2021-11-01,Re: [心情] 結婚不是我的場子是老媽的,2,9,N/A,女
M.1635706788.A.911,ptt,2021-11-01,[求助]發現老公錢包內的摩鐵發票,51,117,N/A,"回娘家,女"
M.1635724104.A.4A8,ptt,2021-11-01,Re: [心情] 結婚不是我的場子是老媽的,50,65,N/A,"回娘家,女"
M.1635732669.A.7FC,ptt,2021-11-01,Re: [閒聊] 不出這錢會小氣嗎,2,9,N/A,女
M.1635737611.A.386,ptt,2021-11-01,Re: [閒聊] 不出這錢會小氣嗎,2,17,N/A,女
M.1635739884.A.9C6,ptt,2021-11-01,[求助] 真的是我太在意嗎？,73,250,N/A,女
M.1635232847.A.528,ptt,2021-10-26,Re: [求助] 育有二子後的婚姻,9,23,N/A,"女,媳婦"
M.1635242605.A.D7C,ptt,2021-10-26,[心情] 你很累我也很累,41,119,N/A,性別
M.1635247813.A.0DF,ptt,2021-10-26,[閒聊] 如果想養貓另一半不想怎麼辦,85,352,N/A,女
M.1635252578.A.16D,ptt,2021-10-26,Re: [求助] 育有二子後的婚姻,264,386,N/A,"回娘家,婆媳,女,媳婦"
M.1635305842.A.CCA,ptt,2021-10-27,[心情] 婆婆參訪新居,195,701,N/A,"回娘家,女,媳婦"
M.1635321853.A.269,ptt,2021-10-27,關於經濟負擔的分配問題,32,137,N/A,女
M.1635346350.A.20A,ptt,2021-10-27,Re: [求助] 育有二子後的婚姻,8,36,N/A,"回娘家,女"
M.1635361318.A.33C,ptt,2021-10-28,Re: [心情] 婆婆參訪新居,32,97,N/A,"婆媳,女,媳婦"
M.1635388836.A.325,ptt,2021-10-28,[婚前] 關於金飾，是我太驚小怪嗎,148,581,N/A,"女,媳婦"
M.1635392492.A.C7B,ptt,2021-10-28,Re: [婚前] 關於金飾，是我太驚小怪嗎,144,164,N/A,女
M.1635394588.A.D91,ptt,2021-10-28,Re: [婚前] 關於金飾，是我太驚小怪嗎,43,162,N/A,"回娘家,女"
M.1635420852.A.D0E,ptt,2021-10-28,Re: [閒聊] 如果想養貓另一半不想怎麼辦,149,225,N/A,"性別,女"
M.1635432973.A.4FE,ptt,2021-10-28,[心情] 也許只是需要屬於自己的時間,63,217,N/A,"性別,女,媳婦"
M.1635466702.A.CE8,ptt,2021-10-29,Re: [心情] 也許只是需要屬於自己的時間,65,57,N/A,"女,媳婦"
M.1635477510.A.CB1,ptt,2021-10-29,Re: [閒聊] 如果想養貓另一半不想怎麼辦,44,131,N/A,女
M.1635480871.A.1FF,ptt,2021-10-29,Re: [婚前] 關於金飾，是我太驚小怪嗎,10,21,N/A,女
M.1635505559.A.048,ptt,2021-10-29,Re: [心情] 也許只是需要屬於自己的時間,41,85,N/A,女
M.1634795060.A.117,ptt,2021-10-21,[心情] 老公的處罰方式,53,176,N/A,女
M.1634825773.A.56B,ptt,2021-10-21,Re: [求助] 請益夫妻理財問題,23,279,N/A,"女,媳婦"
M.1634834704.A.2A1,ptt,2021-10-22,Re: [求助] 請益夫妻理財問題,34,147,N/A,"女,媳婦"
M.1634865849.A.A39,ptt,2021-10-22,Re: [求助] 請益夫妻理財問題,68,310,N/A,"性別,女"
M.1634918227.A.252,ptt,2021-10-22,Re: [求助] 請益夫妻理財問題,26,87,N/A,女
M.1634933796.A.A78,ptt,2021-10-23,Re: [求助] 請益夫妻理財問題,9,32,N/A,女
M.1634958245.A.F53,ptt,2021-10-23,Re: [求助] 請益夫妻理財問題,61,110,N/A,女
M.1634964856.A.0CC,ptt,2021-10-23,[婚前] 結婚前兩家吃飯餐廳類型,226,737,N/A,女
M.1634975834.A.875,ptt,2021-10-23,[公告] 違規發言判決,7,6,N/A,女
M.1634983364.A.041,ptt,2021-10-23,Re: [婚前] 結婚前兩家吃飯餐廳類型,269,272,N/A,女
M.1634992497.A.951,ptt,2021-10-23,Re: [求助] 請益夫妻理財問題,21,45,N/A,女
M.1635030247.A.434,ptt,2021-10-24,[閒聊] 我大姑的一個小故事,100,613,N/A,"婆媳,性別,女,媳婦"
M.1635037044.A.AD4,ptt,2021-10-24,Re: [求助] 請益夫妻理財問題,134,606,N/A,"女,媳婦"
M.1635044982.A.9E3,ptt,2021-10-24,Re: [求助] 請益夫妻理財問題,11,18,N/A,女
M.1635074292.A.BB8,ptt,2021-10-24,[閃光] 今日的老公散發著聖光~,106,128,N/A,"回娘家,女"
M.1635125612.A.6AD,ptt,2021-10-25,Re: [婚前] 結婚前兩家吃飯餐廳類型,1,9,N/A,女
M.1635127416.A.C7E,ptt,2021-10-25,Re: [婚前] 結婚前兩家吃飯餐廳類型,58,114,N/A,女
M.1635141888.A.3FC,ptt,2021-10-25,Re: [婚前] 結婚前兩家吃飯餐廳類型,16,49,N/A,"婆媳,性別,女,媳婦"
M.1634659796.A.59A,ptt,2021-10-20,Re: [求助] 請益夫妻理財問題,58,172,N/A,女
M.1634662136.A.034,ptt,2021-10-20,Re: 找到藏起來的帽子,130,9,N/A,"性別,女"
M.1634670582.A.C2B,ptt,2021-10-20,Re: [求助] 請益夫妻理財問題,62,234,N/A,女
M.1634673118.A.2FB,ptt,2021-10-20,[求助] 為什麼我成了罪人,32,106,N/A,女
M.1634690954.A.A7C,ptt,2021-10-20,Re: [求助] 請益夫妻理財問題,15,40,N/A,女
M.1634691948.A.3E8,ptt,2021-10-20,Re: [求助] 請益夫妻理財問題,96,706,N/A,女
M.1634695989.A.0A9,ptt,2021-10-20,Re: [求助] 請益夫妻理財問題,35,92,N/A,"性別,女"
M.1634704269.A.91A,ptt,2021-10-20,Re: [求助] 老婆的阿公剛過世問題,77,97,N/A,女
M.1634714420.A.A69,ptt,2021-10-20,Re: [求助] 請益夫妻理財問題,21,38,N/A,女
M.1634716388.A.377,ptt,2021-10-20,Re: [求助] 請益夫妻理財問題,9,16,N/A,女
M.1634716575.A.DA9,ptt,2021-10-20,Re: [求助] 請益夫妻理財問題,31,69,N/A,女
M.1634728242.A.826,ptt,2021-10-20,Re: 已解決，謝謝各位,11,12,N/A,"性別,女"
M.1634730183.A.71F,ptt,2021-10-20,Re: [求助] 請益夫妻理財問題,3,5,N/A,女
M.1634734753.A.550,ptt,2021-10-20,Re: [求助] 請益夫妻理財問題,41,224,N/A,"性別,女"
M.1634749290.A.BF9,ptt,2021-10-21,Re: [求助] 請益夫妻理財問題,23,38,N/A,女
M.1634791380.A.5E7,ptt,2021-10-21,Re: [求助] 請益夫妻理財問題,7,55,N/A,"性別,女"
M.1634445063.A.751,ptt,2021-10-17,Re: [求助] 想離婚,9,26,N/A,"回娘家,女"
M.1634452822.A.F26,ptt,2021-10-17,Re: [求助] 想離婚,13,66,N/A,媳婦
M.1634456777.A.3EA,ptt,2021-10-17,Re: [求助] 想離婚,66,181,N/A,"女,媳婦"
M.1634466245.A.E98,ptt,2021-10-17,Re: 老公與女生朋友共用同一個蘋果手機帳號,326,847,N/A,女
M.1634470966.A.E81,ptt,2021-10-17,Re: [求助] 想離婚,13,31,N/A,"女,媳婦"
M.1634482501.A.1D2,ptt,2021-10-17,Re: 老公與女生朋友共用同一個蘋果手機帳號,65,120,N/A,女
M.1634505603.A.569,ptt,2021-10-18,Re: 老公與女生朋友共用同一個蘋果手機帳號,26,48,N/A,女
M.1634516083.A.533,ptt,2021-10-18,Re: [求助] 想離婚,15,25,N/A,女
M.1634519152.A.B14,ptt,2021-10-18,[閒聊] 什麼時候會覺得老公很棒,29,202,N/A,"性別,女"
M.1634523756.A.CAF,ptt,2021-10-18,Re: [求助] 想離婚 最後一回,82,760,N/A,"女,媳婦"
M.1634528223.A.2A5,ptt,2021-10-18,Re: [求助] 想離婚 最後一回,88,210,N/A,"女,媳婦"
M.1634557958.A.AE5,ptt,2021-10-18,Re: [求助] 想離婚 最後一回（護航仔被打臉就是爽,86,164,N/A,"性別,女,媳婦"
M.1634566901.A.DE4,ptt,2021-10-18,找到藏起來的帽子,151,301,N/A,"性別,女"
M.1634573374.A.72E,ptt,2021-10-19,Re: [求助] 想離婚 最後一回（護航仔被打臉就是爽,26,46,N/A,"性別,女"
M.1634652784.A.BF3,ptt,2021-10-19,[求助] 請益夫妻理財問題,393,1432,N/A,"女,媳婦"
M.1634347997.A.47D,ptt,2021-10-16,老公與女生朋友共用同一個蘋果手機帳號,504,978,N/A,女
M.1634353654.A.50A,ptt,2021-10-16,Re: [求助] 男方該如何與原生家庭溝通？,1,3,N/A,"回娘家,女"
M.1634383568.A.631,ptt,2021-10-16,[求助] 想離婚,316,1265,N/A,"性別,女,媳婦"
M.1634390137.A.B4C,ptt,2021-10-16,Re: [求助] 想離婚,89,368,N/A,女
M.1634395594.A.AC1,ptt,2021-10-16,Re: [求助] 想離婚,35,120,N/A,"性別,女"
M.1634400350.A.B6F,ptt,2021-10-17,Re: [求助] 想離婚,195,835,N/A,"性別,女"
M.1634405721.A.7BC,ptt,2021-10-17,想離婚,6,12,N/A,女
M.1634408688.A.1D6,ptt,2021-10-17,Re: [求助] 想離婚,10,16,N/A,"性別,女"
M.1634431300.A.1AA,ptt,2021-10-17,Re: [求助] 想離婚,6,28,N/A,性別
M.1634434474.A.8E3,ptt,2021-10-17,Re: [求助] 想離婚,350,799,N/A,"回娘家,女"
M.1634437988.A.7E2,ptt,2021-10-17,Re: [求助] 想離婚,78,295,N/A,"性別,女"
M.1634109057.A.810,ptt,2021-10-13,Re: [心情] 婆婆在登記結婚那天變了一個人,33,84,N/A,"婆媳,女,媳婦"
M.1634178772.A.0F8,ptt,2021-10-14,[求助] 家中長輩與愛乾淨隊友生活習慣不同,176,691,N/A,"婆媳,性別,女,媳婦"
M.1634193019.A.918,ptt,2021-10-14,Re: [求助] 家中長輩與愛乾淨隊友生活習慣不同,57,273,N/A,"性別,女,媳婦"
M.1634251964.A.F5F,ptt,2021-10-15,Re: [求助] 家中長輩與愛乾淨隊友生活習慣不同,19,45,N/A,"回娘家,女"
M.1634261365.A.413,ptt,2021-10-15,Re: [心情] 婆婆在登記結婚那天變了一個人,194,169,N/A,"婆媳,女,媳婦"
